appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1354270,Match Match Mania!,Dashing Cape,Dashing Cape,,2,0,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
684350,Tank Tactics - TDS,Aero Games,Aero Games,,4,0,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
2273880,Arms Evolution: ZOMBIE DESTROYER,Ash Game Studio,LP Game,,187,74,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,8
18420,Crazy Machines,Fakt Software,Viva Media,,143,33,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
200150,Battle Chess: Game of Kings,"Olde Sküül, Sculptured Software",Interplay Entertainment Corp.,,178,160,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,2
238930,7 Grand Steps: What Ancients Begat,Mousechief,Mousechief,,397,344,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,1
404920,Emergency 2016,Sixteen Tons Entertainment,Deep Silver,,119,147,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
423760,Hit Tank PRO,Bacq Stellan,OtakuMaker.com,,74,47,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
439930,Control Craft 2,"Cristian Manolachi, Atomic Fabrik",Conglomerate 5,,296,85,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,1
489000,The Infinite Black,Spellbook,www.Spellbook.com,,131,70,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
540230,Civil War: 1861,HexWar Games,Hunted Cow Games,,33,11,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
716630,Battlevoid: Sector Siege,Bugbyte Ltd.,Bugbyte Ltd.,,96,76,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,2
476420,Heart of Crown PC,"illuCalab, FLIPFLOPs, Japanime Digital","Culture Select, MangaGamer",,442,108,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,13
793250,Casino Poker,ThatGame Pty Ltd,Funbox Media Ltd,,1,2,0,"50,000 .. 100,000",0,0,0,0,0.74,2.99,75,0
846200,Bastard,Aterdux Entertainment,Aterdux Entertainment,,88,62,0,"50,000 .. 100,000",0,0,0,0,2.24,8.99,75,0
934060,Wish Giver 偿愿人,Kel,0Cube,,174,49,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1101910,Warriors: Rise to Glory! Online Multiplayer Open Beta,Gavra Games,Gavra Games,,448,92,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
840390,Spacebase Startopia,Realmforge Studios,Kalypso Media,,328,244,0,"50,000 .. 100,000",0,0,0,0,39.99,39.99,0,5
1146370,Master of Magic Classic,SimTex,Slitherine Ltd.,,590,18,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,32
1175720,Gerritory,"Party Goose, Digital Crafter","Digital Crafter, Light of Creators",,12,1,0,"50,000 .. 100,000",0,0,0,0,3.99,7.99,50,0
1373770,Sea Legends,"Mir Dialogue, Ocean",Ziggurat,,10,0,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,0
1405790,John Wick Hex,Bithell Games,Good Shepherd Entertainment,,374,220,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,4
1448520,Magicians' Legacy: Prologue,Greenolor Studio,Greenolor Studio,,30,3,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1748390,Rocket Bot Royale,Winterpixel Games,Winterpixel Games,,567,87,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,6
1875710,PARACHUTER,PTL,PTL,,2,0,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1980530,Kiwi Clicker - Juiced Up,Dimitri Kipper,tobspr Games,,1077,39,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,76
22500,Spectromancer,"Apus Software, Three Donkeys LLC",Three Donkeys LLC,,245,37,0,"50,000 .. 100,000",0,0,0,0,3.49,6.99,50,8
265870,Alpha Kimori 1,Sherman3D,Sherman3D,,127,92,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
351700,UnReal World,"Sami Maaranen (creator), Erkka Lehmus (co-designer)",Enormous Elk,,1118,74,0,"50,000 .. 100,000",0,0,0,0,10.99,10.99,0,27
412310,Labyrinth,Free Range Games,Free Range Games,,184,93,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
450700,The Spatials: Galactology,Weird and Wry,Weird and Wry,,178,73,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,2
514480,Fantastic Checkers 2,EnsenaSoft,EnsenaSoft,,39,67,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
508300,Strategy & Tactics: Dark Ages,HeroLabs,HeroLabs,,111,76,0,"50,000 .. 100,000",0,0,0,0,4.49,14.99,70,0
521670,Romance of the Three Kingdoms,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,21,6,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,14
587460,Knightfall: Rivals,Behaviour Interactive Inc.,Behaviour Interactive Inc.,,57,41,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
612540,Sudden Strike 3,Fireglow,Kalypso Media Digital,,123,54,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,15
654050,JYDGE,10tons Ltd,10tons Ltd,,639,98,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,2
718310,Diaspora : Mass Exodus,Angry Rabbit Studios,Angry Rabbit Studios,,122,59,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
965320,The Settlers 7 : History Edition,Ubisoft Blue Byte,Ubisoft,,458,276,0,"50,000 .. 100,000",0,0,0,0,5.99,14.99,60,59
1002930,War of Tanks: Blitzkrieg,"HQGames, HQ Games",HQGames,,90,69,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,18
805520,The Dwarves of Glistenveld,Nysko Games Ltd.,Nysko Games Ltd.,,7,1,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,1
1385100,Insurmountable,ByteRockers' Games,Daedalic Entertainment,,587,128,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,6
1418020,Tavern of Gods,Element Studio,Element Studio,,611,161,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,7
1064340,Chess Evolved Online,TheGrandestine,TheGrandestine,,562,44,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,20
1713810,Lumencraft,2Dynamic Games,"Star Drifters, Surefire.Games",,770,200,0,"50,000 .. 100,000",0,0,0,0,11.99,19.99,40,57
1980350,Run Build Pew!,Knight Owl Games,Knight Owl Games,,355,122,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,4
2185490,奇克八号盲目发射 Blind No.8 Chick Shoot,PAN SHEN,PAN SHEN,,2,0,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
2257870,A Legend of Wisdom Part I,Casen,Casen,,4,1,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1600,Dangerous Waters,Sonalysts,Strategy First,,272,78,0,"50,000 .. 100,000",0,0,0,0,2.99,14.99,80,3
49300,Commander: Conquest of the Americas,Nitro Games,Nitro Games,,87,82,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,4
98600,Demolition Inc.,Zeroscale,Zeroscale,,224,63,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,1
302310,Dungeon of Elements,Frogdice,Frogdice,,124,132,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
317380,War on Folvos,Lonely Troops,Lonely Troops,,84,31,0,"50,000 .. 100,000",0,0,0,0,3.99,3.99,0,0
343280,Zotrix,ZeroBit Games,Ocean Media LLC,,119,80,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,0
344840,Gratuitous Space Battles 2,Positech Games,Positech Games,,114,171,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
400660,Reverse Crawl,Nerdook Productions,Digerati,,487,62,0,"50,000 .. 100,000",0,0,0,0,5.99,5.99,0,0
433210,Rhino's Rage,Defroids,Defroids,,51,68,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
438920,Legends of Callasia,Boomzap Inc,Boomzap Inc,,211,66,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
474910,The Mahjong Huntress,Nawia Games,Forever Entertainment S. A.,,123,95,0,"50,000 .. 100,000",0,0,0,0,3.04,4.99,39,3
489170,Galaxy Reavers,Good Games,Good Games,,133,59,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
884090,Idle Dungeons,ChimpLabs,ChimpLabs,,67,154,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
876470,Tentlan,Lionmoon UG,Lionmoon UG,,55,64,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,4
1087960,《鬼畜战记：金坷垃传说》,小闲,小闲,,100,12,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
873840,Truck & Logistics Simulator,Simula Games,Aerosoft GmbH,,1115,487,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,340
1280750,Aquamarine: Explorer's Edition,Moebial Studios,Hitcents,,46,22,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
1353130,Hoplichess,Warshark Games,Warshark Games,,0,1,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
1357610,Desktop Farm,3dm_live_wallpapers,3dm_live_wallpapers,,480,178,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,8
1340850,韦弗利山 - Waverly Hills,Gocci Studio,Gocci Studio,,7,3,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1676600,末日航路-The Termination,橙光游戏,橙光游戏,,3,1,0,"50,000 .. 100,000",0,0,0,0,10.99,10.99,0,0
1784780,Hero of the Kingdom: The Lost Tales 2,Lonely Troops,Lonely Troops,,532,63,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,4
2059170,Quasimorph,Magnum Scriptum,HypeTrain Digital,,829,223,0,"50,000 .. 100,000",0,0,0,0,17.99,19.99,10,1019
4870,Cossacks: Art of War,GSC Game World,GSC World Publishing,,226,54,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,33
34275,Gain Ground,SEGA,SEGA,,7,0,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
49330,Pirates of Black Cove,Nitro Games,,,107,56,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
260130,Agarest: Generations of War Zero,Idea Factory,Ghostlight LTD,,275,94,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,1
291450,Smugglers 5,Niels Bauer Games,Niels Bauer Games,,88,65,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
314240,RPG Tycoon,Skatanic Studios,GSProductions Ltd.,,249,238,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,0
317620,Space Hulk: Ascension,Full Control Studios,Full Control,,647,229,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,4
426560,Full Tilt Poker,Rational Social Projects Limited,Rational Social Projects Limited,,41,49,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
411310,"Codename: Panzers, Phase One","Stormregion, THQ Nordic",THQ Nordic,,348,31,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,5
404200,WARTILE,Playwood Project,"Deck13, WhisperGames",,508,163,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,3
448080,Fibbage XL,"Jackbox Games, Inc.","Jackbox Games, Inc.",,267,16,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,15
458000,March of the Living,Machine 22,Creaky Corpse Ltd,,377,147,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
449730,Ahnayro: The Dream World,Alice &amp; Smith,Alice &amp; Smith,,234,33,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
536420,Shining Plume,Warfare Studios,Warfare Studios,,41,29,0,"50,000 .. 100,000",0,0,0,0,3.99,3.99,0,69
572660,Nick,Firstborn Games,Firstborn Games,,65,16,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
490370,Imperium Galactica II,"Digital Reality, Gyroscope Games",THQ Nordic,,438,68,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,12
595430,Sky Knights,Mudpike,Mudpike,,379,24,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
700570,Beyond the Void,B2Expand,B2Expand,,74,53,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
690140,Sword Legacy: Omen,"Firecast Studio, Fableware",Firecast Studio,,428,231,0,"50,000 .. 100,000",0,0,0,0,17.99,17.99,0,1
1253710,Garbage,Homebased,"GrabTheGames, UpgradePoint",,651,308,0,"50,000 .. 100,000",0,0,0,0,2.24,14.99,85,15
1325290,Ever Forward Prologue,Pathea Games,Pathea Games,,365,54,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1527090,Cat's Menace,CGCFSS,CGCFSS,,6,7,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1500470,Angel Made,Wolfs Moon Studios,Wolfs Moon Studios,,20,0,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,3
1578920,CrateTastrophe,Starstrike Studios,Starstrike Studios,,5,1,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1641060,Castles & Catapults,Magic Lantern,Atari,,1,3,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,0
2109370,The Great War: Western Front,Petroglyph,Frontier Foundry,,1431,551,0,"50,000 .. 100,000",0,0,0,0,34.99,34.99,0,160
97130,Kohan II: Kings of War,TimeGate Studios,TimeGate Studios,,206,15,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,5
218020,Nethergate: Resurrection,Spiderweb Software,Spiderweb Software,,84,11,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
238870,Citadels,Games Distillery s.r.o.,HandyGames,,70,401,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
289580,Aggression: Europe Under Fire,Lesta Studio,ESDigital Games,,56,53,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,1
340220,Shadows of War,TRI.G,TRI.G,,49,96,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,1
347630,16 Bit Arena,16bitarena.com,16bitarena.com,,39,29,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
300760,Epsilon,Serellan LLC,Serellan LLC,,58,55,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
414950,Star Nomad 2,Huy Phan,Huy Phan,,113,44,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,0
401690,Life in Bunker,Flox Studios,Flox Studios,,195,128,0,"50,000 .. 100,000",0,0,0,0,15.99,15.99,0,0
454870,Magic Quest,Stereo7 Games,Stereo7 Games,,35,17,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
473470,Purgatory,Eduard Mirica,New Reality Games,,151,101,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
604230,Unlasting Horror,Matt Sowards,Ravesta Games,,76,41,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,0
612720,SAELIG,Atorcoppe Games,Atorcoppe Games,,520,114,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,11
700660,Dice Tower Defense,Educational Games,Educational Games,,138,64,0,"50,000 .. 100,000",0,0,0,0,0.55,1.99,72,1
685340,Delivery from the Pain:Survival / 末日方舟:生存,HuaYiTianXin,DigiPotato,,771,177,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,19
673620,Slizer Battle Management System,slizer88,slizer88,,46,11,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
574070,Space Wars: Interstellar Empires,Desert Owl Games LLC,ToHeroes Game Studios LLC,,150,77,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
894630,Final Theory,Monticube,Monticube,,281,64,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,3
953570,White Dove 白雀,不公开,0Cube,,298,48,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,1
946660,Loria,Loria,Loria,,202,41,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
319540,A Year Of Rain,Daedalic Entertainment,Daedalic Entertainment,,284,348,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
1137350,Filament,Beard Envy,"Kasedo Games, Maple Whispering Limited",,557,73,0,"50,000 .. 100,000",0,0,0,0,16.99,16.99,0,7
1382350,The Beast of Stormy Forest,Cobley Games,Cobley Games,,5,7,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1437860,Heroes of the Three Kingdoms 5,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",,153,25,0,"50,000 .. 100,000",0,0,0,0,3.99,3.99,0,74
2168810,Dream Sketcher,RisingPunch Studio,RisingPunch Studio,,278,123,0,"50,000 .. 100,000",0,0,0,0,11.99,11.99,0,3
289340,Freight Tycoon Inc.,Nikita,Fulqrum Publishing,,230,210,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,2
311040,Rulers of Nations,Eversim,Eversim,,85,84,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,0
346670,Sky Battles,Peter Lacalamita,Volens Nolens Games,,51,43,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
371430,Space Grunts,Orangepixel,Orangepixel,,60,14,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,0
415830,Gnomes Garden,"Workroom7, Creobit",8Floor,,273,36,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,1
461750,Ghoul Kid,Specter Game Studios,Specter Game Studios,,105,39,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
594550,Arma: Cold War Assault Mac/Linux,Bohemia Interactive,Bohemia Interactive,,113,22,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,3
615090,Royal Offense,,Atomic Fabrik,,115,37,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,1
650440,Warbanners,Crasleen Games,Crasleen Games,,385,153,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,2
840130,Battle Royale: Survivors 究极求生:大逃杀,momoStorm Entertainment,momoStorm Entertainment,,258,318,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
880830,Cavesweeper,bankbank,Wainstop James,,13,3,0,"50,000 .. 100,000",0,0,0,0,5.0,5.0,0,0
663670,Killer Queen Black,"Liquid Bit, LLC, BumbleBear Games, LLC","Liquid Bit, LLC",,499,41,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
964650,Invasion Machine,Pixel Machine,Pixel Machine,,385,131,0,"50,000 .. 100,000",0,0,0,0,18.99,18.99,0,5
823610,Dungeon Of Dragon Knight,HexGameStudio,HexGameStudio,,252,65,0,"50,000 .. 100,000",0,0,0,0,5.87,11.99,51,5
1033810,New Age,G-type,G-type,,74,42,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,8
825730,Tzar: The Burden of the Crown,Haemimont Games,Haemimont Games,,385,34,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,17
972010,Raiders! Forsaken Earth,Creative Storm Entertainment,CreativeForge Games,,202,46,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,5
1015930,Blood Rage: Digital Edition,Endava,Twin Sails Interactive,,402,344,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,9
1328530,Quantum Protocol,Kaio Meris,Kaio Meris,,463,47,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,20
1486800,Chess Knights: High Noon,Minimol Games,Minimol Games,,29,15,0,"50,000 .. 100,000",0,0,0,0,2.99,2.99,0,0
1549070,SugarWinds: Prologue,Aatlantis Code,Aatlantis Code,,11,9,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1547030,Outcasts of Orion,We Are Cats,We Are Cats,,22,3,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,0
1573280,WW2 Rebuilder,Madnetic Games,"Madnetic Games, PlayWay S.A.",,841,106,0,"50,000 .. 100,000",0,0,0,0,13.99,19.99,30,42
1471180,梦江湖,侠客工作室,侠客工作室,,760,657,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,15
1709900,Tower Tactics: Liberation,asraworks,asraworks,,884,95,0,"50,000 .. 100,000",0,0,0,0,9.74,12.99,25,19
1627280,Operation: VICUS,"Ilja Soutchilin, Tom Berger, Adrian Reichhardt","Ilja Soutchilin, Tom Berger",,0,2,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,0
1865170,Eden's Last Sunrise,Sungazer Software LLC,Sungazer Software LLC,,33,2,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,8
1859360,Dungeon Village,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",,539,69,0,"50,000 .. 100,000",0,0,0,0,8.99,8.99,0,37
1981570,Land of the Vikings,Laps Games,Iceberg Interactive,,1242,305,0,"50,000 .. 100,000",0,0,0,0,24.99,24.99,0,99
2103290,Anvil Life,Emre Bulut,Emre Bulut,,2,1,0,"50,000 .. 100,000",0,0,0,0,1.99,1.99,0,0
1850510,TRIANGLE STRATEGY,"Square Enix, ARTDINK",Square Enix,,1584,386,0,"50,000 .. 100,000",0,0,0,0,59.99,59.99,0,80
2910,Fleet Command,Sonalysts,Strategy First,,337,53,0,"50,000 .. 100,000",0,0,0,0,3.99,9.99,60,11
2920,Sub Command,Sonalysts,Strategy First,,84,31,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,3
17100,Children of the Nile: Enhanced Edition,"Tilted Mill Entertainment, Inc.","Tilted Mill Entertainment, Inc.",,335,71,0,"50,000 .. 100,000",0,0,0,0,7.99,7.99,0,4
18470,Helldorado,Spellbound,THQ Nordic,,114,42,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,2
46770,Making History II: The War of the World,Muzzy Lane Software,Factus Games,,285,75,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,24
229790,Might & Magic: Heroes VI - Shades of Darkness,Virtuos,Ubisoft,,3,1,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,0
253150,Halfway,Robotality,Chucklefish,,677,243,0,"50,000 .. 100,000",0,0,0,0,12.99,12.99,0,3
289890,"7,62 High Calibre",Apeiron,Fulqrum Publishing,,329,99,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,5
305390,World War 2: Time of Wrath,Wastelands Interactive, Conglomerate 5,,34,38,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,3
371190,Making History: The Calm and the Storm Gold Edition,Muzzy Lane Software,Factus Games,,144,24,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,12
306290,"7,62 Hard Life",HLA team,Fulqrum Publishing,,379,94,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,15
364640,FreeCell Quest,Legend Studio,Legend Studio,,337,141,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,5
412460,Villagers,bumblebee.,Avanquest Software Publishing Ltd,,164,157,0,"50,000 .. 100,000",0,0,0,0,14.99,14.99,0,1
502370,"Warhammer 40,000: Sanctus Reach",Straylight Entertainment,Slitherine Ltd.,,1129,200,0,"50,000 .. 100,000",0,0,0,0,29.99,29.99,0,41
562430,Alien Hostage,Four Winged Studio,Conglomerate 5,,146,96,0,"50,000 .. 100,000",0,0,0,0,0.49,0.99,51,41
584780,Operation swat,WhackAKey Games,Conglomerate 5,,40,41,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,9
574080,Fog of War,Monkeys Lab.,Neokosmos Technologies Ltd.,,377,410,0,"50,000 .. 100,000",0,0,0,0,8.99,8.99,0,1
492290,Has-Been Heroes,Frozenbyte,GameTrust Games,,281,89,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,4
619310,Ways of History,Glyph Worlds,Glyph Worlds,,123,116,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,3
613590,Dungeon Of Zaar - Open Beta,KURB,Plug In Digital,,90,42,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
654690,Bermuda - Lost Survival,NIGHTBOX,NIGHTBOX,,284,218,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
811720,Outbreak: The Nightmare Chronicles,Dead Drop Studios LLC,Dead Drop Studios LLC,,62,24,0,"50,000 .. 100,000",0,0,0,0,3.49,4.99,30,0
978840,Nanobotic,FrozenPixel (FPX),FrozenPixel (FPX),,105,57,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
809720,Rescue HQ - The Tycoon,stillalive studios,Aerosoft GmbH,,647,155,0,"50,000 .. 100,000",0,0,0,0,19.99,19.99,0,17
1154840,Shadow Empire,VR Designs,Slitherine Ltd.,,997,150,0,"50,000 .. 100,000",0,0,0,0,39.99,39.99,0,113
1157560,Arcane Showdown - Battle Arena,Big Huge Games Inc,Big Huge Games Inc,,267,105,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1227260,Alder's Blood: Prologue,Shockwork Games,No Gravity Games,,104,30,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1290390,PT+,Liam McMains,Axis Technologies LLC,,6,1,0,"50,000 .. 100,000",0,0,0,0,3.49,4.99,30,0
1389370,Jumpala: Tryouts Edition,Yokereba Games,Versus Evil,,20,0,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1349380,Fight the Landlord,Fight the landlord Studio,Fight the landlord Studio,,251,119,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1438710,Modern Arena,Indie,Indie,,2,1,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1431230,Gods of Sand,"Achenar Studios, Sad Socket",Sad Socket,,481,53,0,"50,000 .. 100,000",0,0,0,0,9.99,9.99,0,4
1572190,Hyposphere Z,Disoft Game Developers,Piece Of Voxel,,22,7,0,"50,000 .. 100,000",0,0,0,0,3.19,9.99,68,0
1605950,SpaceShips,水华宝箱,水华宝箱,,4,2,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,0
1641670,EdgeOfTheAbyssAwaken,TrinityBJ,TrinityBJ,,403,177,0,"50,000 .. 100,000",0,0,0,0,18.99,18.99,0,0
1778960,Mystery of Fortune 2 Refine,Dotomchi Games Inc.,Dotomchi Games Inc.,,72,26,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
1457320,Techtonica,Fire Hose Games,Fire Hose Games,,990,190,0,"50,000 .. 100,000",0,0,0,0,23.99,29.99,20,151
2528940,Unending,Aaron Steed,Aaron Steed,,6,0,0,"50,000 .. 100,000",0,0,0,0,4.99,4.99,0,0
275810,7 Wonders of the Ancient World,MumboJumbo,Accelerate Games,,128,53,0,"50,000 .. 100,000",0,0,0,0,6.99,6.99,0,10
283000,Strategic War in Europe,Wastelands Interactive,Conglomerate 5,,72,94,0,"50,000 .. 100,000",0,0,0,0,0.99,0.99,0,1
337850,Avernum 2: Crystal Souls,Spiderweb Software,Spiderweb Software,,248,30,0,"50,000 .. 100,000",0,0,0,0,5.99,19.99,70,6
355980,Dungeon Warfare,Valsar,Valsar,,1700,72,0,"50,000 .. 100,000",0,0,0,0,3.49,9.99,65,16
398970,none,none,none,,8,23,0,"50,000 .. 100,000",0,0,0,0,0.0,0.0,0,0
